questao_numero,retrieval_recall,has_doc_ref,abstained,z_winner,i_star,eta,z_agent_qwen35_9b,z_agent_granite41_8b,z_agent_gemma4_e4b,confidence_raw_qwen35_9b,confidence_raw_granite41_8b,confidence_raw_gemma4_e4b,confidence_calib_qwen35_9b,confidence_calib_granite41_8b,confidence_calib_gemma4_e4b,fold_k
178,0.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,0
179,0.4,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.75,0.95,1.0,0.04081632653061224,0.20425531914893616,0.43902439024390244,0
180,0.0,True,False,1,granite41_8b,0.9311701880659392,0,1,1,0.75,0.95,0.7,0.06,0.2076271186440678,0.07142857142857142,9
181,0.0,True,True,0,gemma4_e4b,0.9693867554858934,0,0,0,0.1,0.45,0.6,0.0,0.05555555555555555,0.08620689655172414,8
182,0.6666666666666666,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.0,0.78,0.1,0.0,0.06593406593406594,0.0,5
183,0.6666666666666666,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.9,0.23741007194244604,0.20425531914893616,0.15178571428571427,5
184,0.5,True,False,0,gemma4_e4b,0.8507925897631781,0,0,0,0.95,0.95,1.0,0.23880597014925373,0.2079646017699115,0.42016806722689076,8
185,0.0,True,True,1,gemma4_e4b,0.9574678022434566,0,1,1,0.3,0.92,0.9,0.0,0.09090909090909091,0.1206896551724138,4
186,0.09090909090909091,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,0
187,0.0,True,False,0,granite41_8b,0.9218079399141631,0,0,0,0.3,0.95,0.6,0.0,0.22746781115879827,0.0851063829787234,7
188,0.125,True,False,1,granite41_8b,0.8926244343891403,0,1,0,0.85,0.98,0.9,0.058823529411764705,0.3230769230769231,0.16666666666666666,1
189,0.0,True,False,1,granite41_8b,0.8926244343891403,1,1,1,0.95,0.98,0.95,0.21851851851851853,0.3230769230769231,0.16666666666666666,1
190,0.0,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.2,0.85,0.1,0.0,0.06593406593406594,0.0,6
191,0.75,True,True,0,qwen35_9b,0.9392458100558659,0,0,0,0.95,0.92,0.85,0.21323529411764705,0.09876543209876543,0.1353535353535353,3
192,1.0,True,False,0,gemma4_e4b,0.8395633248117184,0,1,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,0
193,0.3333333333333333,True,False,0,gemma4_e4b,0.8395633248117184,1,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,6
194,0.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.92,0.9,0.23741007194244604,0.06593406593406594,0.15178571428571427,5
195,1.0,True,False,1,qwen35_9b,0.9291118077324974,1,1,1,0.95,0.95,0.9,0.23272727272727273,0.19480519480519481,0.1509433962264151,2
196,0.5,True,False,0,gemma4_e4b,0.8566964955256711,0,0,0,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
197,0.5,True,False,0,qwen35_9b,0.929439780783785,0,1,1,0.95,0.95,0.95,0.22743682310469315,0.20425531914893616,0.15254237288135594,4
198,0.0,True,False,1,gemma4_e4b,0.832572298325723,1,0,1,0.95,0.98,1.0,0.24621212121212122,0.3712121212121212,0.45267489711934156,9
199,0.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.3,0.23741007194244604,0.20425531914893616,0.0,6
200,0.0,True,False,1,gemma4_e4b,0.8566964955256711,0,0,1,0.95,0.0,1.0,0.22743682310469315,0.0,0.4066390041493776,4
201,0.5,True,False,0,granite41_8b,0.9310945911304793,0,0,0,0.6,0.95,0.5,0.0,0.20425531914893616,0.05555555555555555,4
202,0.0,True,False,0,qwen35_9b,0.9280868385345997,0,1,0,0.95,0.95,0.95,0.23880597014925373,0.2079646017699115,0.19672131147540983,8
203,0.0,True,False,1,granite41_8b,0.8371104815864023,0,1,1,0.95,0.99,1.0,0.23741007194244604,0.5,0.43902439024390244,6
204,0.75,True,False,1,qwen35_9b,0.8350095785440612,1,0,0,1.0,0.98,1.0,0.5416666666666666,0.35294117647058826,0.4251012145748988,2
205,,False,False,1,qwen35_9b,0.9280868385345997,1,0,0,0.95,0.95,0.9,0.23880597014925373,0.2079646017699115,0.14545454545454545,8
206,0.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,0
207,0.2,True,False,0,granite41_8b,0.9285121681415929,0,0,0,0.2,0.95,0.5,0.0,0.2079646017699115,0.08620689655172414,8
208,1.0,True,False,1,qwen35_9b,0.8289181532807595,1,0,0,1.0,0.95,1.0,0.5540540540540541,0.20425531914893616,0.43902439024390244,0
209,0.0,True,True,0,gemma4_e4b,0.9382352941176471,0,0,0,0.85,0.92,0.9,0.058823529411764705,0.10526315789473684,0.16666666666666666,1
210,0.5,True,False,0,qwen35_9b,0.929439780783785,0,0,0,0.95,0.92,0.9,0.22743682310469315,0.09090909090909091,0.1206896551724138,4
211,0.0,True,True,0,qwen35_9b,0.9350871459694989,0,0,0,0.95,0.92,0.9,0.21851851851851853,0.10526315789473684,0.16666666666666666,1
212,0.6666666666666666,True,False,0,qwen35_9b,0.929439780783785,0,1,0,0.95,0.95,0.9,0.22743682310469315,0.20425531914893616,0.1206896551724138,4
213,0.3333333333333333,True,False,1,gemma4_e4b,0.832572298325723,0,0,1,0.95,0.98,1.0,0.24621212121212122,0.3712121212121212,0.45267489711934156,9
214,1.0,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
215,0.3333333333333333,True,False,0,gemma4_e4b,0.8440629815100154,0,1,0,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
216,0.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,6
217,0.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,6
218,0.5,True,False,1,gemma4_e4b,0.8440629815100154,0,0,1,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
219,0.0,True,False,0,gemma4_e4b,0.8395633248117184,1,1,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,6
220,0.5,True,False,1,gemma4_e4b,0.8566964955256711,1,1,1,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
221,0.0,True,False,0,qwen35_9b,0.9280868385345997,0,0,0,0.95,0.95,0.9,0.23880597014925373,0.2079646017699115,0.14545454545454545,8
222,0.0,True,True,0,granite41_8b,0.9651898734177216,0,0,0,0.0,0.92,0.5,0.0,0.10126582278481013,0.08620689655172414,8
223,,False,False,1,gemma4_e4b,0.8566964955256711,1,1,1,0.95,0.95,1.0,0.22743682310469315,0.20425531914893616,0.4066390041493776,4
224,1.0,True,False,1,qwen35_9b,0.839093137254902,1,0,1,1.0,0.98,1.0,0.5416666666666666,0.3230769230769231,0.41975308641975306,1
225,,False,False,0,granite41_8b,0.9334578988608282,0,0,0,0.2,0.95,0.3,0.0,0.20425531914893616,0.0,5
226,0.0,True,False,1,gemma4_e4b,0.8350017101812792,1,1,1,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
227,0.0,True,True,0,gemma4_e4b,0.9445315661675435,0,0,0,0.85,0.92,0.9,0.04081632653061224,0.06593406593406594,0.15178571428571427,6
228,0.25,True,False,0,gemma4_e4b,0.8566964955256711,0,0,0,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
229,0.1111111111111111,True,False,1,gemma4_e4b,0.8440629815100154,0,1,1,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
230,0.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,5
231,0.5,True,True,0,granite41_8b,0.9651898734177216,0,0,0,0.3,0.85,0.3,0.0,0.10126582278481013,0.0,8
232,0.25,True,False,0,gemma4_e4b,0.927185960591133,0,0,0,0.95,0.95,0.95,0.23272727272727273,0.19480519480519481,0.19642857142857142,2
233,0.0,True,True,0,granite41_8b,0.9708591217211907,0,0,0,0.1,0.92,0.1,0.0,0.08974358974358974,0.0,2
234,0.0,True,False,1,gemma4_e4b,0.8440629815100154,1,0,1,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
235,0.0,True,False,1,granite41_8b,0.8035714285714286,1,1,1,1.0,0.99,1.0,0.5394736842105263,0.5714285714285714,0.4322033898305085,7
236,0.0,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
237,0.0,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.95,1.0,0.21323529411764705,0.20353982300884957,0.44081632653061226,3
238,0.2,True,False,1,granite41_8b,0.8833227647431833,0,1,1,0.95,0.98,0.95,0.22743682310469315,0.3458646616541353,0.15254237288135594,4
239,0.0,True,False,1,gemma4_e4b,0.8566964955256711,1,1,1,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
240,0.25,True,False,0,granite41_8b,0.8200803212851405,0,0,0,0.95,0.99,0.95,0.22743682310469315,0.5333333333333333,0.15254237288135594,4
241,0.0,True,True,0,granite41_8b,0.9693318729463307,0,0,1,0.85,0.78,0.6,0.05660377358490566,0.09090909090909091,0.05555555555555555,4
242,0.0,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
243,0.5,True,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.95,1.0,0.24621212121212122,0.2076271186440678,0.45267489711934156,9
244,0.5,True,False,0,qwen35_9b,0.9264736405147365,0,0,0,0.95,0.92,0.95,0.24621212121212122,0.09210526315789473,0.1896551724137931,9
245,0.5,True,True,0,granite41_8b,0.9694664744051911,0,0,0,0.3,0.85,0.3,0.0,0.09210526315789473,0.0,9
246,0.2,True,True,0,granite41_8b,0.965015479876161,0,0,0,0.85,0.92,0.7,0.058823529411764705,0.10526315789473684,0.09090909090909091,1
247,0.5,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.95,1.0,0.21323529411764705,0.20353982300884957,0.44081632653061226,3
248,0.0,True,False,1,qwen35_9b,0.9291118077324974,1,1,0,0.95,0.95,0.9,0.23272727272727273,0.19480519480519481,0.1509433962264151,2
249,0.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,5
250,0.0,True,False,0,granite41_8b,0.8841674535725528,0,0,0,0.2,0.98,0.95,0.0,0.35555555555555557,0.15178571428571427,0
251,0.0,True,False,1,gemma4_e4b,0.8507925897631781,0,0,1,0.95,0.95,1.0,0.23880597014925373,0.2079646017699115,0.42016806722689076,8
252,0.5,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,0
253,0.0,True,False,1,gemma4_e4b,0.8424193773558565,0,0,1,0.85,0.92,1.0,0.061224489795918366,0.08974358974358974,0.4251012145748988,2
254,1.0,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.0,1.0,0.22676579925650558,0.0,0.4322033898305085,7
255,0.16666666666666666,True,False,0,gemma4_e4b,0.8395633248117184,1,0,0,0.95,0.0,1.0,0.23741007194244604,0.0,0.43902439024390244,0
256,0.16666666666666666,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,5
257,1.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.9,0.0,0.1,0.23741007194244604,0.0,0.0,5
258,1.0,True,False,1,gemma4_e4b,0.8440629815100154,0,0,1,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
259,1.0,True,True,0,gemma4_e4b,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
260,0.0,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.7,0.85,0.4,0.04081632653061224,0.06593406593406594,0.0,5
261,1.0,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.0,0.45,0.1,0.0,0.06593406593406594,0.0,0
262,0.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,5
263,0.5,True,False,1,gemma4_e4b,0.8395633248117184,0,1,1,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,0
264,0.125,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
265,0.1,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.95,1.0,0.21323529411764705,0.20353982300884957,0.44081632653061226,3
266,1.0,True,False,1,qwen35_9b,0.8385210803689065,1,0,1,1.0,0.98,1.0,0.5362318840579711,0.375,0.42016806722689076,8
267,0.5,True,True,0,granite41_8b,0.9694664744051911,0,0,0,0.2,0.75,0.6,0.0,0.09210526315789473,0.07142857142857142,9
268,0.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.9,0.23741007194244604,0.20425531914893616,0.15178571428571427,0
269,1.0,True,False,1,granite41_8b,0.8841674535725528,0,1,0,0.6,0.98,0.6,0.0,0.35555555555555557,0.07407407407407407,6
270,1.0,True,False,1,granite41_8b,0.8200803212851405,1,1,1,1.0,0.99,1.0,0.5211267605633803,0.5333333333333333,0.4066390041493776,4
271,0.0,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.2,0.95,0.9,0.0,0.20425531914893616,0.15178571428571427,6
272,0.25,True,False,1,qwen35_9b,0.8383251315119633,1,1,1,1.0,0.95,1.0,0.5211267605633803,0.20425531914893616,0.4066390041493776,4
273,0.0,True,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.98,1.0,0.24621212121212122,0.3712121212121212,0.45267489711934156,9
274,0.3333333333333333,True,False,1,gemma4_e4b,0.8395633248117184,0,0,1,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,6
275,0.0,True,False,1,qwen35_9b,0.9266920741027574,1,0,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,6
276,,False,False,1,gemma4_e4b,0.8395633248117184,1,1,1,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,0
277,0.0,True,False,0,qwen35_9b,0.9291118077324974,0,0,0,0.95,0.95,0.9,0.23272727272727273,0.19480519480519481,0.1509433962264151,2
278,0.0,True,True,1,granite41_8b,0.936744290192566,0,1,0,0.85,0.95,0.3,0.061224489795918366,0.19480519480519481,0.0,2
279,0.0,True,False,1,granite41_8b,0.8841674535725528,0,1,0,0.3,0.98,0.2,0.0,0.35555555555555557,0.0,5
280,0.0,True,False,0,gemma4_e4b,0.8507925897631781,0,0,0,0.95,0.98,1.0,0.23880597014925373,0.375,0.42016806722689076,8
281,0.0,True,False,1,gemma4_e4b,0.8440629815100154,1,1,1,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
282,0.0,True,False,0,gemma4_e4b,0.8424193773558565,0,1,0,0.95,0.98,1.0,0.23272727272727273,0.35294117647058826,0.4251012145748988,2
283,0.25,True,False,0,gemma4_e4b,0.8395633248117184,1,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,0
284,1.0,True,False,1,qwen35_9b,0.839093137254902,1,1,1,1.0,0.98,1.0,0.5416666666666666,0.3230769230769231,0.41975308641975306,1
285,0.0,True,False,0,qwen35_9b,0.8289181532807595,0,0,0,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,0
286,0.4,True,False,0,qwen35_9b,0.8350095785440612,0,1,1,1.0,0.99,1.0,0.5416666666666666,0.5,0.4251012145748988,2
287,0.14285714285714285,True,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.0,1.0,0.24621212121212122,0.0,0.45267489711934156,9
288,1.0,True,False,1,granite41_8b,0.8199754901960784,1,1,1,1.0,1.0,1.0,0.5416666666666666,0.5416666666666666,0.41975308641975306,1
289,0.5,True,False,0,qwen35_9b,0.8289181532807595,0,1,0,1.0,0.95,1.0,0.5540540540540541,0.20425531914893616,0.43902439024390244,0
290,0.25,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,5
291,,False,False,1,granite41_8b,0.8841674535725528,0,1,1,0.2,0.98,0.95,0.0,0.35555555555555557,0.15178571428571427,0
292,,False,True,0,granite41_8b,0.9651898734177216,0,0,0,0.2,0.85,0.2,0.0,0.10126582278481013,0.0,8
293,,False,False,0,granite41_8b,0.9301060338298409,0,0,0,0.95,0.95,0.5,0.21851851851851853,0.21030042918454936,0.09090909090909091,1
294,,False,False,0,granite41_8b,0.9310945911304793,0,0,0,0.2,0.95,0.1,0.0,0.20425531914893616,0.0,4
295,1.0,True,True,0,gemma4_e4b,1.0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,3
296,0.0,True,True,0,gemma4_e4b,0.9729304375196727,0,0,0,0.1,0.65,0.5,0.0,0.06593406593406594,0.07407407407407407,0
297,0.16666666666666666,True,False,1,gemma4_e4b,0.8566964955256711,0,1,1,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
298,1.0,True,False,1,granite41_8b,0.7975903614457831,0,1,0,1.0,1.0,1.0,0.5211267605633803,0.6,0.4066390041493776,4
299,0.5,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.0,0.85,1.0,0.0,0.06593406593406594,0.43902439024390244,5
300,1.0,True,False,0,granite41_8b,0.8049959709911362,0,0,1,0.95,0.99,1.0,0.24621212121212122,0.5882352941176471,0.45267489711934156,9
301,,False,False,0,granite41_8b,0.9334578988608282,0,0,0,0.2,0.95,0.3,0.0,0.20425531914893616,0.0,5
302,0.6666666666666666,True,False,1,gemma4_e4b,0.8350017101812792,1,1,1,0.95,0.95,1.0,0.21323529411764705,0.20353982300884957,0.44081632653061226,3
303,1.0,True,False,1,gemma4_e4b,0.8395633248117184,1,0,1,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,5
304,0.75,True,False,0,gemma4_e4b,0.8507925897631781,0,0,0,0.95,0.98,1.0,0.23880597014925373,0.375,0.42016806722689076,8
305,0.5,True,False,1,gemma4_e4b,0.8566964955256711,0,0,1,0.2,0.95,1.0,0.0,0.20425531914893616,0.4066390041493776,4
306,0.2,True,True,0,granite41_8b,0.9804498269896194,0,0,0,0.3,0.6,0.1,0.0,0.058823529411764705,0.0,1
307,0.25,True,True,0,gemma4_e4b,0.9667287399130975,0,0,0,0.2,0.2,0.6,0.0,0.058823529411764705,0.08888888888888889,3
308,0.6666666666666666,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,5
309,0.6666666666666666,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.75,0.95,0.9,0.04081632653061224,0.20425531914893616,0.15178571428571427,5
310,1.0,True,False,0,granite41_8b,0.8841674535725528,0,0,0,0.0,0.98,0.9,0.0,0.35555555555555557,0.15178571428571427,5
311,0.75,True,False,1,granite41_8b,0.8841674535725528,0,1,1,0.95,0.98,0.95,0.23741007194244604,0.35555555555555557,0.15178571428571427,0
312,0.5,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.0,0.95,0.2,0.0,0.20425531914893616,0.0,0
313,0.5,True,False,0,gemma4_e4b,0.8395633248117184,0,1,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,6
314,1.0,True,False,0,gemma4_e4b,0.832572298325723,1,0,0,0.95,0.95,1.0,0.24621212121212122,0.2076271186440678,0.45267489711934156,9
315,0.5,True,True,0,gemma4_e4b,0.9327330508474576,0,0,0,0.95,0.92,0.95,0.22676579925650558,0.08450704225352113,0.1864406779661017,7
316,0.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.8,0.23741007194244604,0.20425531914893616,0.07407407407407407,0
317,1.0,True,False,0,qwen35_9b,0.8289181532807595,0,0,0,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,0
318,1.0,True,False,1,gemma4_e4b,0.832572298325723,1,1,1,1.0,0.98,1.0,0.52,0.3712121212121212,0.45267489711934156,9
319,1.0,True,False,1,gemma4_e4b,0.8507925897631781,0,1,1,0.85,0.98,1.0,0.057692307692307696,0.375,0.42016806722689076,8
320,1.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,0
321,0.0,True,False,1,qwen35_9b,0.8385210803689065,1,0,0,1.0,0.98,1.0,0.5362318840579711,0.375,0.42016806722689076,8
322,1.0,True,False,1,qwen35_9b,0.84061004784689,1,0,1,1.0,0.98,1.0,0.5394736842105263,0.3656716417910448,0.4322033898305085,7
323,1.0,True,False,0,qwen35_9b,0.9266920741027574,0,1,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,6
324,0.5,True,False,1,granite41_8b,0.9218079399141631,1,1,0,0.95,0.95,0.9,0.22676579925650558,0.22746781115879827,0.14754098360655737,7
325,0.0,True,False,1,granite41_8b,0.9334578988608282,0,1,1,0.85,0.95,0.95,0.04081632653061224,0.20425531914893616,0.15178571428571427,5
326,0.1,True,False,0,gemma4_e4b,0.9238708455638671,0,0,0,0.95,0.95,0.95,0.21323529411764705,0.20353982300884957,0.2033898305084746,3
327,0.1111111111111111,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,0
328,,False,False,1,qwen35_9b,0.8289181532807595,1,1,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,5
329,,False,True,0,qwen35_9b,0.9330010138560324,0,1,0,0.95,0.65,0.8,0.22676579925650558,0.041666666666666664,0.0851063829787234,7
330,0.2857142857142857,True,False,1,granite41_8b,0.8035714285714286,1,1,1,0.95,0.99,1.0,0.22676579925650558,0.5714285714285714,0.4322033898305085,7
331,0.0,True,False,0,granite41_8b,0.9310945911304793,0,0,0,0.85,0.95,0.5,0.05660377358490566,0.20425531914893616,0.05555555555555555,4
332,0.0,True,False,0,qwen35_9b,0.9266920741027574,0,1,1,0.95,0.92,0.9,0.23741007194244604,0.06593406593406594,0.15178571428571427,0
333,0.0,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
334,0.2,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.65,0.2,0.4,0.04081632653061224,0.06593406593406594,0.0,0
335,0.14285714285714285,True,False,0,qwen35_9b,0.8350095785440612,0,0,0,1.0,0.0,1.0,0.5416666666666666,0.0,0.4251012145748988,2
336,1.0,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.95,1.0,0.21323529411764705,0.20353982300884957,0.44081632653061226,3
337,,False,False,1,gemma4_e4b,0.8444444444444444,0,1,1,0.95,0.95,1.0,0.21851851851851853,0.21030042918454936,0.41975308641975306,1
338,0.0,True,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.98,1.0,0.24621212121212122,0.3712121212121212,0.45267489711934156,9
339,,False,False,0,granite41_8b,0.9301060338298409,0,0,0,0.8,0.95,0.3,0.058823529411764705,0.21030042918454936,0.0,1
340,,False,False,1,gemma4_e4b,0.8350017101812792,1,1,1,1.0,0.98,1.0,0.5316455696202531,0.3851851851851852,0.44081632653061226,3
341,,False,False,0,gemma4_e4b,0.8444444444444444,1,1,0,0.95,0.98,1.0,0.21851851851851853,0.3230769230769231,0.41975308641975306,1
342,0.0,True,False,1,gemma4_e4b,0.8424193773558565,1,1,1,0.95,0.95,1.0,0.23272727272727273,0.19480519480519481,0.4251012145748988,2
343,,False,True,0,granite41_8b,0.9785200635058992,0,0,0,0.3,0.2,0.1,0.0,0.06593406593406594,0.0,6
344,,False,False,0,qwen35_9b,0.8289181532807595,0,0,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,6
345,0.2,True,False,1,granite41_8b,0.9285121681415929,0,1,1,0.1,0.95,0.9,0.0,0.2079646017699115,0.14545454545454545,8
346,,False,True,0,granite41_8b,0.936744290192566,0,0,0,0.3,0.95,0.3,0.0,0.19480519480519481,0.0,2
347,,False,True,1,granite41_8b,0.9709507042253521,1,1,0,0.7,0.85,0.3,0.0392156862745098,0.08450704225352113,0.0,7
348,,False,True,0,gemma4_e4b,0.9483471074380165,0,0,0,0.3,0.92,0.9,0.0,0.10126582278481013,0.14545454545454545,8
349,0.5,True,False,0,gemma4_e4b,0.8395633248117184,1,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,5
350,0.0,True,False,0,gemma4_e4b,0.8350017101812792,1,0,0,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
351,0.0,True,False,0,granite41_8b,0.9285121681415929,0,0,0,0.6,0.95,0.1,0.0,0.2079646017699115,0.0,8
352,0.0,True,False,1,gemma4_e4b,0.832572298325723,1,0,1,1.0,0.98,1.0,0.52,0.3712121212121212,0.45267489711934156,9
353,0.0,True,False,1,gemma4_e4b,0.8507925897631781,0,0,1,0.95,0.98,1.0,0.23880597014925373,0.375,0.42016806722689076,8
354,0.0,True,True,0,qwen35_9b,0.9350871459694989,0,0,0,0.95,0.92,0.1,0.21851851851851853,0.10526315789473684,0.0,1
355,0.0,True,False,1,qwen35_9b,0.8289181532807595,1,0,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,5
356,0.0,True,False,0,qwen35_9b,0.9291118077324974,0,0,0,0.95,0.92,0.8,0.23272727272727273,0.08974358974358974,0.08771929824561403,2
357,0.0,True,False,1,qwen35_9b,0.8289181532807595,1,0,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,6
358,,False,False,1,qwen35_9b,0.8289181532807595,1,1,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,0
359,0.0,True,True,0,granite41_8b,0.936744290192566,0,0,0,0.0,0.95,0.1,0.0,0.19480519480519481,0.0,2
360,0.0,True,False,0,granite41_8b,0.9306372670193306,0,0,0,0.0,0.95,0.1,0.0,0.20353982300884957,0.0,3
361,0.0,True,False,1,gemma4_e4b,0.8424193773558565,0,0,1,0.95,0.98,1.0,0.23272727272727273,0.35294117647058826,0.4251012145748988,2
362,0.0,True,False,0,gemma4_e4b,0.8507925897631781,0,0,0,0.95,0.95,1.0,0.23880597014925373,0.2079646017699115,0.42016806722689076,8
363,,False,True,0,granite41_8b,0.9709507042253521,0,0,0,0.3,0.85,0.2,0.0,0.08450704225352113,0.0,7
364,0.4,True,False,1,qwen35_9b,0.8289181532807595,1,0,1,1.0,0.99,1.0,0.5540540540540541,0.5,0.43902439024390244,5
